2146,"Maimonides, one of the most learned and admired of Jewish writers, says, ""Our pious ancestors made it a rule to give their slaves a portion of every dish prepared for their own use: nor would they sit down to their meals before they had seen that their servants were properly provided for; considering themselves their natural protectors: remembering what King David said, 'Behold, as the eyes of slaves are directed towards their masters, and as the eyes of the handmaid towards her mistress,' &c.",1.55
2147,"Cruelty and violence characterise heathen idolaters; but the sons of Abraham, the Israelites, whom the *Holy* (blessed be His name!) has so eminently distinguished by wise and just laws, ought to be kind and compassionate, and as merciful as *He* of whom it is said, 'He is good to all, and His mercy extends over all His works.'",4.9
2148,"""  On the promulgation of the gospel, the barbarous traffic in human beings was utterly condemned; and in many instances severely prohibited, both by Councils and Christian Sovereigns.",-2.6
2149,"The ""Ecclesiastical Laws"" of Ina, king of the West-Saxons, passed in the year 693, enjoined that, ""If a slave work on the Sunday by his lord's command, he shall become a *freeman*, and the lord pay thirty shillings for a mulct.""",-0.5
2150,"Withred, king of Kent, ordained in 696, that, ""If a man give freedom to a slave at the altar, his family shall be free; he shall take his liberty and have his goods:"" which proves that slaves were allowed to possess property of their own, and were protected in the possession of it, by the highest authority.",3.1
2151,"By the canons of Wulfred, archbishop of Canterbury, made at a Synod in 816, it was ordered that, at the death of a Bishop, ""Every Englishman of his, who had been made a slave in his days, should be set at liberty;""--and that ""Every Prelate and Abbot should set at liberty three slaves, and *give three shillings* to every one of them;"" (a sum equivalent to the purchase of three sheep.)  The ""Ecclesiastical Laws"" of Alfred, in 877, provided that, ""The four Wednesdays in the four Ember-weeks, should be indulged to all slaves, to bestow what time is given to them in God's name, to such as are most beloved by them, or they might on any of these intervals earn by their labour;"" and thus acquire property of their own.",-0.45
2152,"And in 878 it was added that, ""If a lord forced his servant to work on a festival he shall pay a mulct.""",0.15
2153,"In 925, King Athelstan, by the advice of the Archbishop and other functionaries, required that, "" Some one should be set at liberty, who for his crimes had been condemned to slavery,"" and that this should be done ""for the mercies of Christ.""",-0.65
2154,"These laws conclude with the following just and benevolent sentiments: ""It is necessary, that every master be compassionate and condescending to his servants, in the most indulgent manner that is possible.",0.25
2155,"The slave and the freeman are equally dear to the Lord God who bought them, and bought them all with the same price: and we are all of necessity servants to God, and He will judge us in the same manner that we on the earth judged them over whom we had a judicial power.""",0.1
2156,"By the canons of Archbishop Anselm, framed at Winchester in the year 1102, the slave-trade was expressly prohibited in the following terms: ""That none exercise that wicked Trade, which has hitherto been practised in England, of selling men like beasts.""",-1.05
2157,"Several other countries exhibited a similar influence on the minds of the clergy, and other enlightened characters.",0.5
2158,"Eligius, bishop of Noyon in France, who is frequently regarded as the Apostle of Flanders, for his missionary labours during the seventh century, is said to have ""often bought twenty, thirty, fifty, nay, whole ship loads of slaves, consisting of men, women, and children, from Germany, Britain, Italy, and the Levant;"" and used ""to exhort all"" who sought instruction from him, ""to set their slaves at liberty.""",-0.2
2159,"His generous zeal was supported by the approbation and piety of Bathildes, consort of Clovis II., an Englishwoman by birth, who had been carried over to France, when young, and sold for a slave, but who, by her virtuous and prudent conduct, had gained universal esteem, and had been raised to royalty, with the approbation of the princes and of the whole kingdom.",6.7
2160,"Louis X., who was crowned in 1315, abolished slavery in France, declaring ""all free who lived in that kingdom, according to the spirit of Christianity, which teaches us to treat all men as brethren.""",0.85
2161,"In the year 779, Charlemagne had passed a law, that no slaves should be exported out of his dominions.",-1
2162,"The enactments of Charlemagne, and the decrees of various Synods on the same subject, expressive of serious disapprobation of slavery, were followed by other princes and ecclesiastical dignitaries; so that Hildebrand, in his *Historia Conciliorum*, is led to remark that ""there was no Council held where the abolition of the slave-trade had not been a serious subject.""",0.05
2163,"To render the manumissions of slaves more impressive and influential, they were sometimes accompanied with ceremonies indicative of emancipation being a religious obligation, enforced by Revelation.",1.7
2164,"In Norway, the law called, ""Gulethings Law,"" enacted that, ""The slave should be brought into the church, and the Holy Bible be laid upon his head; which being done he shall be free.""",0.1
2165,"""Among our Saxon ancestors, these manumissions, whether procured by themselves or others, were usually recorded,"" says the Rev. Dr. A.",0.25
2166,"Clarke, ""in some *holy book*, especially in copies of the *four Evangelists*, which being preserved in the libraries of abbeys, &c.",0.25
2167,were a continual record; and might at all convenient times be consulted.,0.8
2168,"Several entries of these manumissions exist in a MS. of the four evangelists in the library of Corpus Christi, or Bennet College, Cambridge.""",0.6
2169,"Of these he has given several specimens, with verbal translations; it may suffice to copy one of the translations, as an example.",0.5
2170,"""*The certificate of a man's having purchased his own freedom*.--Here is witnessed, in this book of Christ, that *Aelfwig the Red* hath redeemed himself from Abbot Aelfsig, and the whole convent, with one pound.",2.45
2171,And this is witnessed by the whole convent of Bath.,0.5
2172,"May Christ strike him blind,     Who this writing perverts.""",-2.5
2173,This was a usual execration at the end of these forms; and was in rhyme in the original Anglo-Saxon.,0.4
2174,"The Venetians were induced by their maritime situation, and love of gain, to enter extensively into the traffic in slaves, and long continued in the nefarious commerce.",0
2175,"At length, by the interference of the Doge, the trade was controlled, and ultimately abolished.",-0.5
2176,"In Norway, king Magnus, called the *Reformer of the Law*, totally abolished slavery in 1270.",0.35
2177,"In Sweden, King Byrger abrogated *servitude* in the province of Upland, in the year 1295; and in 1335, King Eric Magnusen extended the blessing of liberty to the rest of that kingdom, for the purpose, as he said, of ""following God, who has rescued the whole of mankind from slavery.""",1.05
2178,"The adoption of these and other measures of a liberal nature were powerfully sanctioned by the doctrine inculcated by Wycliffe, ""the morning star"" of the Reformation, ""of its being contrary to the principles of the Christian religion, that any one should be a slave.""",-0.25
2179,"At length, example and principle so far prevailed, that it was adopted as a maxim, that, ""A foreign slave as soon as he shall have touched European ground, may that moment be free.""",-0.25
2180,"Thus had the *slave-trade* and slavery become nearly, if not altogether extinct in the countries bearing the name of *christian*, when they were unhappily again revived, through the discovery of America and of the western and eastern coasts of Africa.",-1.65
2181,"This revival of the slave-trade and its attendant cruelties originated with the Portuguese, who, to supply the Spaniards with men to cultivate their new possessions, procured negroes from Africa, whom they sold as slaves to the Spaniards of Hispaniola.",0.3
2182,This was in 1503.,0
2183,"In 1511, Ferdinand V., king of Spain, permitted them to be imported into the American colonies in greater numbers.",0.6
2184,"After his death, a proposal was made for the establishment of a regular system of commerce in the persons of the native Africans, but Cardinal Ximenes, who then held the reins of government, as regent of Spain, refused the proposal, as unlawful;--a decision worthy of the founder of the University of *Alcala de Henarez* or Complutum, and the munificent patron of the Complutensian Polyglott.",-0.25
2185,"After the death of the cardinal, the Emperor Charles V. granted a patent to a Flemish favourite, containing an exclusive right of importing four thousand Africans into America.",0.8
2186,"He, however, afterwards repented of the inconsiderate act; and in order to put an end to negro slavery in his foreign dominions, ordered that ""all slaves in his American islands should be set free.""",-2.25
2187,This order was executed by Pedro de Gasca.,0
2188,"""But on the return of Gasca to Spain, and the retirement of Charles into a monastery, slavery was revived.""",-0.75
2189,"About the same time, the Dominican and Franciscan orders differing in opinion on the consistency of slavery with the principles of the gospel, the former advocating its lawfulness, and the latter denying its accordance with christian principles, they appealed to Pope Leo X., who, much to his honour, declared, ""That not only the Christian Religion, but that Nature herself cried out against a state of slavery.""",-2.3
2190,"It was about 1551, that the English began trading to Guinea, for gold and elephants' teeth; but the first Englishman who engaged in the negro-trade was Captain (afterwards Sir) John Hawkins, who, assisted by a liberal subscription, fitted out three ships, and sailed to the coast of Guinea, from whence he carried *three hundred* negro slaves to Hispaniola, in 1562.",1.35
2191,"On his return the queen (Elizabeth) sent for him, and expressed her concern lest any of the Africans should be carried off without their free consent; declaring that ""it would be detestable, and call down the vengeance of Heaven on the undertakers.""",-0.25
2192,"But the ""love of money,"" which ""is the root of all evil,"" not only led Sir John Hawkins to violate his pledge to the queen, not to continue the trade; but induced many others to enter into it, until slavery in its most atrocious forms, had been introduced into the colonial possessions of almost every European state;--and the slave trade carried to an unparalleled extent.",0
2193,"The vigorous and successful efforts of a later period to abolish the slave trade, and to extinguish colonial slavery, especially under the British government, commenced with the humane and persevering exertions of that truly christian philanthropist, Granville Sharpe, who to the elegance of the classical scholar, added the various and accurate knowledge of the biblical critic, and the important investigations of extensive legal research.",3.05
2194,"""After a struggle of many years,"" (says Montgomery, in a note appended to his poem on the *Abolition of the Slave trade*) ""against authority and precedent, he established in our courts of justice, the *law of the Constitution*, that there *are* no slaves in England, and that the fact of a negro being found in this country, is of itself a proof that he *is* a freeman.""",0
2195,"This great and important decision took place in 1772, and was followed by the disinterested, unwearied, and persevering labours of the venerated Clarkson and Wilberforce, whose generous and unequalled exertions were ultimately crowned by the abolition of the slave trade, by the British Parliament, in 1807:--an epoch never to be forgotten in the annals of British benevolence.",1.35
2196,"The entire abrogation of slavery in all the colonial possessions of Great Britain, and especially in the West Indies, never ceased to be desired and occasionally advocated, both in the senate and other public assemblies; and although the age and infirmities of the eloquent *Wilberforce* obliged him to withdraw from Parliament, yet he and his admirable friend Clarkson never ceased to plead the cause of the oppressed African, when opportunities were presented.",1.75
2197,"Divine Providence, however, on the retirement of the former parliamentary friend of negro emancipation from public life, raised up Buxton as the honoured and zealous successor in his laborious career in the British Senate; where, eventually, his great and truly patriotic efforts, supported latterly by the Ministers of the Crown, and several talented noblemen and commoners, have been crowned with triumphant success, by the act of 1833.",6.85
2198,"""'All hail!'",0.5
2199,"exclaimed the Empress of the sea,  'Thy chains are broken, Africa, be free!'",-0.25
2200,'All hail!',0.5
2201,"replied the mourner, 'She who broke  My bonds, shall never wear a stranger's yoke.'",-1.75
2202,* * * * * *  Friends of the outcast!,-0.75
2203,"view the accomplished plan, The negro towering to the height of man.""",0.35
2204,James Townley.,0
2205,THE TRIUMPH OF FREEDOM.,1.5
2206,"Slavery's fell reign is past--her power is o'er,  Triumph, ye Free!--*her* triumph is no more.",0.75
2207,"The long-anticipated time draws nigh,  Freedom advances in the western sky, Sheds her bright glory toward the Indian seas,  And waves her banner o'er the Caribbees; The tortured captive hears her thrilling voice, Looks up--and checks his groanings to rejoice.",2.8
2208,"Nursed in the land, where rolls the giant tide  Of sluggish Senegal through deserts wide,-- Where every tainted breeze comes tinged with death, And Nature sickens in the poisoned breath,-- The wandering negro, 'midst these regions lone, Thinks himself happy, though untaught, unknown; Happy--because the desert's faithless sand He claims *his own*, his long-loved native land;  Because, no more the white man, lured by gain,  Can bind his limbs with Slavery's galling chain--  [p.",-3
2209,"317]  Rob him of Heaven's best gift, and cast him then  Forth from his equal rank with fellow-men,-- Transform him to a brute, yea, worse, a slave-- Who loathes to bear the life that Nature gave.",-2
2210,"No more his mourning brow will pain our sight, For Nature triumphs and asserts her right,  Expands his heart and bids his tongue explain  The pride, the bliss that swells through every vein,  Flushes unseen his dusky cheek, and dwells  Enshrined within his bosom's deepest cells.",1.95
2211,"But, a still warmer feeling rises there, Which gushes like the desert-waters clear: That fount is gratitude;--it flows for *you*, To whom the tribute of his thanks is due, Who loosed his bonds and taught his mind to soar, Far from Oppression's chain, to Freedom's shore.",3.55
2212,"Ne'er can his heart forget that glorious deed-- Through you the sable African was freed From every bond, save one which memory threw Around his heart, to bind it fast to you.",1.7
2213,*_____ *_____  *From the Emerald Isle*.,0
2214,"A VOICE FROM THE LAND OF BONDAGE.  * * * * * *  A sound arose,--the voice of ancient wrong,   Like rushing mighty waters, or the wind Sweeping through those old woods, that echoed long   Wailings, until they left a voice behind, And thus it spake--* * *   ""Think ye that slavery, which can conform  Man to the image of a brute, doth bring   'Neath its dominion but the outward form?",-1
2215,"In limb and sinews only hath he been The bruised, broken reed which ye have seen?",-1.25
2216,"""Think ye, your ancestors, when first they brought    To these fair isles the curse of slavery, Merely some links of brass and iron wrought   Into a chain?",-1
2217,"Can your state policy,  As hammers on the anvil, at one stroke   Sever the fetters they imposed, and give To those who once have passed beneath the yoke,    And learnt but as another's tool to live, The hearts, the minds, the feelings of the free, The elevating thoughts that wait on Liberty?",-0.2
2218,"""Those they oppressed have spirits;--can ye there   Trace where the iron entered?",-0.75
2219,"Can ye see All that came with those chains, of which they were   Only the emblems, the mere imagery?",0
2220,"The mandates of your senates cannot reach    The bands impalpable that chain the soul,-- Fear, superstition, ignorance; nor teach   The mind to break at once from their control:  A higher power these evils must dispel, 'Tis yours the teachings of that power to tell.",-3.8
2221,"""'Come unto me, all ye that labour, come    Ye heavy-laden, I will give you rest.'",0
2222,"It is the import of these words brought home    Unto the spirit, maketh it possess'd Of all that sanctifieth liberty;   Soft as refreshing gales breathe forth that word,  As music o'er the waters let it be,   Here then in blessings will your names be heard:  How beautiful the feet of those who bring Glad tidings to a heart long suffering!",3.7
2223,"""Deliverance to the slave!",-0.35
2224,"What heart now cold,    What spirits mingled with the holy dead, Have throbbed, have toiled, and struggled to behold   The moment when that mandate should be read: Ye who have entered to their labours, ye   Who reap what they have sown, to you appears  The dawn, and blessed are your eyes which see   The light, theirs sought with weariness and tears:  Now be their names your watch-word--be ye still  Fervent, the work of glory to fulfil.",-0.65
2225,"""'Tis something glorious to civilize   Beings, whose powers have to themselves been lost, To teach the expanding faculties to prize    Science, and all her pleasure-yielding host; 'Tis more, to give an anchor to the soul,    Steadfast and sure; to guide its course aright By love, that would be mighty to control,    Shewn by example in its holiest light:"" Oh!",4.05
2226,"that a thrilling voice like this might come, From those far isles, and reach us in our home.",1
2227,"There, though oppression long hath shed its blight,    And made all light unto the spirit dim, Friends of the Negro!",-1
2228,Lo!,0
2229,"""The fields are white    Already to the harvest.",1
2230,"Pray ye Him Who is the Lord of harvests, to send forth    Labourers into the harvest.""",0.7
2231,"May His peace Rest on that long-polluted spot of earth,    Making all cruelty and strife to cease.",-0.75
2232,"*Late*, tyrants claimed its people as their own, *Now*, may they be our God's, and His alone!",-0.85
2233,"S. J. W.   A BRIEF ACCOUNT AND FAMILIAR DESCRIPTION OF JAMAICA, IN ITS *MOST* MODERN STATISTICS.",1.4
2234,"SUPPOSED TO BE WRITTEN IN THE YEAR 1934, AND COMMUNICATED IN A LETTER TO A FRIEND IN ENGLAND.  _____  ""Aspice, venturo laetentur ut omnia saeclo.""",0.8
2235,--Virg.,0
2236,Poi.,0
2237,[Eclogues 4] _____  [The following letter was not received by any of the West India mails.,0.6
2238,The *post* could not have brought it.,0
2239,"It may seem to be antedated, if we compute it by the aera of the Old World; but clocks go much faster in the New.",1.4
2240,"As it came by private hand, and is therefore an affair of ""courtesy,"" the dread of an inquiry into this admitted fraud on the revenue, and this certainly rather suspicious forestalment of the European chronology, forbids the announcement of any further particulars.]  *Jamaica, May* 2, 1934.",-1.15
2241,"My dear Friend,  From the superscription of this letter, you perceive my present abode.",1.55
2242,"Yes, it is true: though you could not have lately thought it, and though I can scarcely now believe it myself, [p.",0.8
2243,322] at length my wishes are accomplished.,1.55
2244,"It was no passion of yesterday; but almost early as my first infant wonder, and surely as my first youthful dream, I longed to traverse this scene, and inspect this people.",1.85
2245,"Their former sufferings, their rapid improvements, the glories which they have already achieved, the destinies which they still invite and covet to deserve, all wrought most powerfully on my imagination at a period of life when sensibility brooks no restraint, and the mind, romantically unsuspicious, least of all suspects itself.",2.5
2246,But this was one of the few emotions which a maturer judgment does not condemn.,-0.75
2247,"It had its birth in a detestation of slavery, and in a sense of justice toward them who had endured that monstrous wrong.",-0.4
2248,"The hope, the vision, though there was little probability that it ever would be realized, was not without its use: it tended to quicken and to augment those benevolent feelings, those righteous principles, of the want of which we only ought to be ashamed.",1.4
2249,"My ancestors, as you well know, had taken a noble part in the struggle which gave freedom to the bondmen of this Archipelago: and often, when a child, did I endeavour to understand what that condition of captivity and thraldom was, which nearly a century has seen subverted.",1.8
2250,"My grandfather, while his eyes streamed with tears, would often tell me of these cruelties as I curiously questioned him; [p.",-1.4
2251,"323] and once, taking me into his study, exhibited some of the instruments of torture.",-0.75
2252,"Well I remember the iron collar, and the whip, which not the most ruffian driver would wield against the most stubborn beast.",-1.5
2253,"The sickening disgust, the burning indignation, which that spectacle produced, have never left me; and from that hour I felt the desire, which has impelled me thither, inconquerable.",-1.9
2254,Again and again has its gratification been delayed.,-0.25
2255,"But all difficulties have yielded to prudence and resolution; and I now tread a soil which, though, alas!",-0.4
2256,"it covers millions of victims to avarice and oppression, yet along all its surface presents no living one.",-1.75
2257,"A few monuments of that accursed system still remain, and the emancipated race would fain preserve them.",0.7
2258,They impress a force of contrast on the triumph of liberty.,1.4
2259,"But they are rapidly mouldering away; and the trophies of political and moral regeneration are now sufficiently numerous and splendid to hide them for ever from any, save the inquisitive eye.",3.1
2260,"The glorious revolution of these isles is fast swallowing up each trace of injustice, as the gigantic fig-tree, indigenous to them, is wont to enfold and overpower every meaner stem.",-0.75
2261,Reverently and gratefully I adore the Providence which has safely conducted me to a country where the most astonishing transition from vassalage to freedom has been so sufficiently proved and [p.,6.1
2262,324] successfully essayed; where a den of debasement has been converted into a theatre of glory; and where man has sprung up from his most abject vileness to his fullest grandeur!,-0.55
2263,"Here is the prodigality of Nature's luxuriance, and here, too, the victory of Religion's might.",0.75
2264,It is an Elysium of beauty!,0.5
2265,It is a Paradise of God!,0.5
2266,I reached the harbour of Port Royal on the 2d ult.; and no language can describe my feelings as our gallant bark glided into it.,0.75
2267,"We, of a northern clime, have little idea of the magnificence which crowns the tropic shores.",0.75
2268,It was evening as our anchor dropt.,0
2269,The land-breeze did not arise until the navigation was accomplished: then it came down upon us with a most refreshing coolness.,1.85
2270,"While it fanned us, it welcomed us by its fragrance.",0.75
2271,"But though the scene of dazzling picturesque was partly veiled, its characteristic features were not lost.",0.8
2272,"The tall cocoa waved on the uplands; the cibeia and the palmetto tossed their huge arms from many a steep; the mangrove skirted and overhung the transparent sea; the marine jasmine flowered most beautifully along the shore; the maize, the pimento, the cane, filled up the ascending amphitheatre, and breathed forth an atmosphere of aromatic odours.",0.5
2273,The golden dolphin sported beneath the bows of our ship.,0.6
2274,Birds of the brightest plumage kept wheeling around the pennant which fluttered [p.,0.75
2275,"325] from the mast, as though its variegated colours had deceived them, and made them suppose it was a winged creature like themselves.",-0.5
2276,"The blue mountains rose majestically above all; and as the shadows of the night slowly descended upon them, they seemed to grow yet larger, and to lose themselves in the sky.",0.3
2277,"The gun, as the sun set, from the guard-ship, which belongs to this station, (nominally, and only nominally, a ship of war,) long continued to resound along the gulleys which the torrents from the hills have forced for their channels.",-0.7
2278,"Determining to continue on board for the night, I lingered, long after its fall, on the deck.",0.15
2279,The thoughts which pressed upon me were as subduing as they were strange.,-0.5
2280,"Though the land was now invisible, I felt that I was moored close to an enchanted isle.",1
2281,The richest perfumes stole on the sense.,-0.8
2282,Swarms of the fire-fly danced before me wherever I moved.,0
2283,The water glowed with its phosphorescence on every side.,0
2284,The ripple of the tide was harmony itself; but other harmony floated past me.,0.5
2285,"It sunk, but again it swelled.",-1
2286,It was the choral strain of a Christian congregation.,0.05
2287,They were now singing the parting hymn.,0
2288,It died away; but soon arose more scattered sounds.,-0.5
2289,"Along the unseen coast, beneath which we lay, the song of devotion was now begun in every house, and the voice of thanksgiving and melody [p.",2.2
2290,"326] could be often, at intervals, distinctly heard, blending the notes of infancy and age.",0
2291,Mine eye turned involuntarily to heaven.,0.2
2292,"There was Venus, in her crescent, casting a shadow, and shedding a gleam upon the waves.",0
2293,"Soon the moon silvered the horizon, and seemed rather a sun than the satellite of night.",0.85
2294,But the world above was new to me as the lower world.,0.8
2295,Constellations of another hemisphere broke out above me.,-0.75
2296,The rarefied air is scarcely a medium of vision; they appear to burn in their orbits.,-0.4
2297,"There flamed the Altar on its azure pavement; and there swam the Ship in the liquid deeps of aether; and there stood the Cross, blest sign of heaven, and dearest token of peace to earth!",1.55
2298,"I hurried below, but not to sleep; joy may banish it, as easily as grief, from the eye!",-1
2299,*April* 3.--I had resolved to keep a journal; and any extracts from it which I think can interest you I shall from time to time transcribe.,1.1
2300,"This will give my letter rather an uncouth and artificial form; but it will enable us both to preserve an order in the descriptions I offer, and in the impressions you receive.",0.3
2301,"Did I not know that every thing concerning the Negro freeman and Christian was most certain of securing your attention and sympathy, it would be unpardonable arrogance in me to hope that such crude brief notices could furnish you any satisfaction.",0.8
2302,[p.,0
2303,"327] I shall proceed by dates, and thus you may follow me in my principal movements.",0.4
2304,I truly waited for this morning; and soon I found myself enjoying a prospect of unutterable charms.,1.95
2305,The sun emerged from ocean; and what a rise!,0.6
2306,"It tinged the orient into a blush of vermilion, and seemed to come forth from a fountain of gold.",1.1
2307,The earliest light it threw over the hills pointed them as with cones of flame.,0
2308,Welcome was that Aurora-beam.,0.5
2309,"The dusky outline unfolded itself; and numberless beauties, which had escaped me in the obscurity of the former evening, now burst out with their perfect distinctness and grace.",0.5
2310,The water of the bay is as crystal; and you may observe the rocks of jet which lie beneath.,0.1
2311,"The admiration which a first glance of Jamaica awakened is only confirmed the more, and the longer, I gaze.",1
2312,In every direction there is the rifest fertility.,0
2313,The mighty Bombax towers above all.,0.75
2314,"Charming savannahs terrace the abruptest precipices: and from the mountain-ridge which traverses the island, nearly a hundred streams descend, resembling, to the distant eye and ear, as many silvery threads and tinkling bells.",1
2315,Each ravine is a glade.,0
2316,"Clumps of bamboo are very general, and have a most beautiful effect, as they yield, like ostrich plumes, to the gale.",1.65
2317,Flights of humming-birds fill the air.,0
2318,"The mocking songster trills a pleasant note, [p.",0.25
2319,328] and seems the metamorphosis of Echo.,0
2320,The wild dove coos and murmurs sweetly from the woods.,0.5
2321,"How can recollection of bondage and depravity cleave to a spot over which the Genius of Liberty now rejoices, and the Daughter of Zion now exults?",1.1
2322,"Whither shall we leave it to find more substantially realized, more grandly surpassed, the Atalantis of a Plato, and the Antilla of an Aristotle?",0.35
2323,"I should have told you, and it is strange that it escaped me in the memorandum of yesterday, that on the neck of land which forms one horn of the bay, stands a fine statue of the patriot and liberator, Wilberforce.",0.35
2324,You are not so ill-read in the history of Great Britain not to be familiar with that name.,1.3
2325,"Your sympathy with the cause which his name evokes, must have commanded your love and veneration.",1.5
2326,"It is wrought indelibly into that cause, like that of Phidias in Minerva's shield.",0
2327,"It is about a hundred and fifty years since he began to plead the wrongs, and challenge the claims, of the slave.",-1.4
2328,A century has consecrated his grave.,-0.5
2329,"You have sometimes called me ""Old Mortality:"" I confess a strong impulse to wander among the tombs of the great and holy dead.",-0.75
2330,"Following this pensive tendency, Westminster Abbey has always been to me hallowed ground.",-0.25
2331,Tombs are shrines.,0
2332,"Though we offer before them no worship, we learn from them the lessons and examples of the [p.",1.15
2333,329] purest philanthropy.,1
2334,"In that sleeping-place of the illustrious of other times, I long since marked and honoured his grave.",0
2335,The name was almost effaced.,0
2336,It appeared to me more worn by pilgrim-footsteps than by natural fret and decay.,-0.5
2337,That very obliteration of its memorial was itself a fact of eloquent import.,-0.5
2338,It was in the room of epitaph and elegy.,0
2339,Men of all nations had been drawn thither.,0
2340,Hearts had shed their tears upon it.,-0.8
2341,"Nature had sent her votaries, and Earth her sureties, to bless that precious dust.",1
2342,"Other names,--names of renown and unfading lustre,--might be easily decyphered.",0.5
2343,"Thousands, and tens of thousands, had read and bewailed them.",0
2344,"But this sepulchre bore other marks; and there was a glory in its premature injury--the depression of the slab, and the effacement of the inscription!",-0.5
2345,Mankind will demand the frequent repair of that monument while they bend around it!,0.5
2346,"The sculpture, to which I have referred, is of noble workmanship.",1.15
2347,"Though design and modelling are very successfully studied and executed here, this came from the mother-country.",1
2348,"It was the last production, and is the masterpiece, of Chantrey.",1.1
2349,The likeness was the most perfect which could be procured.,0.75
2350,"It stands on one of the bold reaches of the semicircular bay, and though the plinth for a corresponding image is already erected on the other, it is unsettled whether it shall be that [p.",-0.5
2351,330] of Sharpe or Clarkson.,0
2352,"Were there as many points as may be found in a *trapezium*, figures of departed excellence and talent, devoted to the task of manumission, might rise from them all.",2.15
2353,"But to this statue;--mind and benevolence inform it, and it stands as if inviting the voyager to see the consummation of its Original's labours and prayers.",1
2354,"It is not, though on an imposing scale, majestic in its size; and I think that I have heard that in appearance he was far from prepossessing.",0
2355,"Yet surely that face must have looked like an angel's when he remonstrated and sued on behalf of his afflicted and aggrieved brother-man, since there is so much of holy, kindly air, which even rigid marble fails not to express.",-1.8
2356,Could He but have seen what the fine attitude of his likeness invites the world to contemplate!,0.25
2357,"But he died not until assured that the crime of slavery was absolved, and its existence annihilated; and then, like the messenger of the Athenian triumph, with the shout of victory, expired!",0.3
2358,"5*th*.--You have heard that no people are more civilized than these islanders, nor does common fame do them more than justice.",2.75
2359,"When most depressed and imbruted, a quickness, a wit, a gratitude, always distinguished them; but now that more favourable circumstances prevail, a force of character and a beauty of manner may be observed as original as it is subdued.",1.35
2360,We [p.,0
2361,"331] ordinarily were taught to connect with the negro countenance stupidity and fierceness, sullen downcast, and cruel glance.",-3.5
2362,"I wish you could see the face he now exhibits: it is ""after the image of Him who created him.""",0.8
2363,"The brow which receded now rises into a mass of power and sublimity; the chin which, in consequence of this deformity, once protruded, now fixes the right angle of the facial line; the lips have lost their sensual thickness, the nostrils their brutal dilation; and though the Lawrences and Spurzheims of the former age decided that there were physical limitations in this human variety to all improvement, their very contour has caught the beam of intellect and the repose of religion.",1.5
2364,"The soul lifted up itself, and the barriers yielded before it!",0
2365,"It looked forth, and all its organs kindled with its irradiations!",0
2366,"The bland polish of their address and behaviour is really captivating; and as there is no fawning manner nor deprecatory look, it indicates the high-minded but amiable spirit.",1
2367,Nor need you wonder at this courtesy.,0.5
2368,When most despitefully entreated they were a patient and forgiving race.,1.25
2369,"Beneath the wigwam in their parent-land, they welcomed the white man to the simple repast, pitied the pallid stranger who had no wife nor mother to attend him, and with voices of soothing kindness sang him to his sleep.",1.4
2370,"The meekness which wrong could scarcely ruffle, the simple [p.",-1.25
2371,"332] hospitality which even the rising spirit of provocation could not stain, to this hour survive; and though their forms of development are varied from the more native manner, they have lost none of their ingenuousness by whatever acquisitions they have obtained of elaborate refinement.",2.1
2372,"There is a stamen of strength in all they say and do; and while that strength is graceful, it never degenerates into frivolity and finesse.",1.75
2373,"Sometimes indeed they can launch a light missile of satire; and especially when they refer to the antiquated notions of their incapacity for freedom, it is impossible not to perceive with what keen sarcasm they are prompted to retort, but that their piety constrains them to forgive.",-0.35
2374,"A little humour they will sometimes discharge; and one amused me much at a public meeting of the county of Cornwall, by bantering the professions of love which the planters and mortgagees had boasted for their slaves on the eve of Abolition.",0.5
2375,"Said he, with raillery in his eye as well as tone, with an assumed seriousness which gave an exquisite piquancy to the scene, ""They poured in their avowals of love profusely at the last.",1.8
2376,"As the English bard has said, 'Farewell goes out sighing.'",0
2377,Was it not natural that the parting should be the most tender spectacle of all?,1.75
2378,"Always had they loved us, however singularly love evinced itself.",1.25
2379,What is so wayward and so coy as love?,-0.05
2380,Compatriots!,0
2381,doubt [p.,-0.75
2382,333] it not.,0
2383,"True it was occasionally agitated and disturbed in its exercise, but 'The course of true love never did run smooth!'",0.6
2384,"As true was it, that their warm affection was most self-denyingly controlled.",2
2385,And is it not the highest attribute of love to suffer the fire inwardly to consume the vitals when its ebullition might overpower its object?,-0.75
2386,"Might not we have been too greatly affected by the suddenness, the disinterestedness, of the recital?",0
2387,How delicate was their consideration!,0.6
2388,"Who can sufficiently admire the fortitude (Sparta, what canst thou compare with it,--Rome, what hast thou of a proud rivalship to boast!) with which they repressed the ardour of their attachment, and imposed silence on feelings struggling for utterance?",1.95
2389,Martyrs to their sensibility!,0.8
2390,Victims to the secret which tenderness forbad them to disclose!,0.05
2391,"'They never told their love,   But let concealment, like a worm i' the bud,   Feed on their damask cheek: they pined in thought;    And, with a green and yellow melancholy,   They sat like patience on a monument,    Smiling at grief.",0.55
2392,Was not this love indeed?,0.75
2393,*We* men may *say more*.',0
2394,"""  While this sportive badinage was much enjoyed, no rancour and bitterness breathed through it.",0.25
2395,"Civilization is nothing, if law be not in force.",0
2396,Murder has not been known since the white man [p.,-0.35
2397,334] forebore to kill the black.,-1
